537534	22371	5	2016-12-07	0.0	0.0	\N
537534	22620	1	2016-12-07	0.0	0.0	\N
537534	22624	1	2016-12-07	0.0	0.0	\N
537534	22109	1	2016-12-07	0.0	0.0	\N
537534	22367	1	2016-12-07	0.0	0.0	\N
537534	22366	1	2016-12-07	0.0	0.0	\N
537534	22364	1	2016-12-07	0.0	0.0	\N
537534	22362	3	2016-12-07	0.0	0.0	\N
537534	22360	1	2016-12-07	0.0	0.0	\N
537534	22361	2	2016-12-07	0.0	0.0	\N
537534	22359	1	2016-12-07	0.0	0.0	\N
537534	22353	1	2016-12-07	0.0	0.0	\N
537534	22350	1	2016-12-07	0.0	0.0	\N
537534	22327	1	2016-12-07	0.0	0.0	\N
537534	21116	1	2016-12-07	0.0	0.0	\N
537534	22202	2	2016-12-07	0.0	0.0	\N
537534	22550	1	2016-12-07	0.0	0.0	\N
537534	21912	1	2016-12-07	0.0	0.0	\N
537534	21891	1	2016-12-07	0.0	0.0	\N
537534	21559	1	2016-12-07	0.0	0.0	\N
537534	21531	2	2016-12-07	0.0	0.0	\N
537534	20726	1	2016-12-07	0.0	0.0	\N
537534	20652	1	2016-12-07	0.0	0.0	\N
537534	20615	1	2016-12-07	0.0	0.0	\N
537534	M	1	2016-12-07	924.59	924.59	\N
537538	22966	12	2016-12-07	1.25	15.0	15353
537538	22423	6	2016-12-07	12.75	76.5	15353
537538	21704	12	2016-12-07	0.85	10.2	15353
537538	22623	3	2016-12-07	4.95	14.85	15353
537538	22622	2	2016-12-07	9.95	19.9	15353
537538	22633	24	2016-12-07	2.1	50.4	15353
537538	21114	10	2016-12-07	1.25	12.5	15353
537538	22632	12	2016-12-07	2.1	25.2	15353
537538	22961	12	2016-12-07	1.45	17.4	15353
537538	22297	24	2016-12-07	1.25	30.0	15353
537538	22295	12	2016-12-07	1.65	19.8	15353
537538	22829	2	2016-12-07	9.95	19.9	15353
537567	90178A	1	2016-12-07	11.95	11.95	18119
537567	21864	1	2016-12-07	2.1	2.1	18119
537567	21916	1	2016-12-07	0.42	0.42	18119
537567	21866	1	2016-12-07	1.25	1.25	18119
537567	21916	1	2016-12-07	0.42	0.42	18119
537567	20751	1	2016-12-07	2.1	2.1	18119
537567	21327	1	2016-12-07	1.65	1.65	18119
537567	21328	1	2016-12-07	1.65	1.65	18119
537567	21865	1	2016-12-07	2.1	2.1	18119
537567	21867	1	2016-12-07	1.25	1.25	18119
537567	22438	1	2016-12-07	1.95	1.95	18119
537567	22529	1	2016-12-07	0.42	0.42	18119
537567	22530	1	2016-12-07	0.42	0.42	18119
537567	22940	2	2016-12-07	4.25	8.5	18119
537567	22498	1	2016-12-07	5.95	5.95	18119
537567	22499	1	2016-12-07	5.95	5.95	18119
537567	22360	2	2016-12-07	2.95	5.9	18119
537567	21174	1	2016-12-07	1.95	1.95	18119
537567	22727	1	2016-12-07	3.75	3.75	18119
537567	22816	48	2016-12-07	0.42	20.16	18119
537567	22818	24	2016-12-07	0.42	10.08	18119
537567	20828	22	2016-12-07	2.55	56.1	18119
537567	22371	1	2016-12-07	4.25	4.25	18119
537567	21577	1	2016-12-07	2.25	2.25	18119
537567	21647	1	2016-12-07	2.1	2.1	18119
537567	21642	1	2016-12-07	0.85	0.85	18119
537567	21617	3	2016-12-07	3.75	11.25	18119
537567	22943	1	2016-12-07	4.95	4.95	18119
537567	22191	1	2016-12-07	8.5	8.5	18119
537567	21034	1	2016-12-07	0.95	0.95	18119
\N	BANK CHARGES	-1	2016-12-07	95.38	-95.38	\N
\N	S	-1	2016-12-07	12.95	-12.95	\N
\N	S	-1	2016-12-07	52.0	-52.0	\N
537592	84879	64	2016-12-07	1.69	108.16	17491
537592	22087	12	2016-12-07	2.95	35.4	17491
537592	22585	144	2016-12-07	1.06	152.64	17491
537592	21900	24	2016-12-07	0.65	15.6	17491
537592	21901	24	2016-12-07	0.65	15.6	17491
537593	21930	40	2016-12-07	1.95	78.0	14282
537593	21929	50	2016-12-07	1.95	97.5	14282
537593	20712	20	2016-12-07	1.95	39.0	14282
537593	21928	20	2016-12-07	1.95	39.0	14282
537593	22411	50	2016-12-07	1.95	97.5	14282
537593	85099C	40	2016-12-07	1.95	78.0	14282
537593	20718	20	2016-12-07	1.25	25.0	14282
537593	20717	20	2016-12-07	1.25	25.0	14282
537593	20727	20	2016-12-07	1.65	33.0	14282
537593	21936	5	2016-12-07	2.95	14.75	14282
537593	21932	5	2016-12-07	2.95	14.75	14282
537593	21933	5	2016-12-07	2.95	14.75	14282
537593	21937	5	2016-12-07	2.95	14.75	14282
537594	84968C	4	2016-12-07	12.75	51.0	12647
537594	84968A	2	2016-12-07	12.75	25.5	12647
537594	22846	4	2016-12-07	14.95	59.8	12647
537594	22847	4	2016-12-07	14.95	59.8	12647
537594	47559B	20	2016-12-07	1.25	25.0	12647
537594	22244	12	2016-12-07	1.95	23.4	12647
537594	22199	24	2016-12-07	3.75	90.0	12647
537594	22200	4	2016-12-07	4.25	17.0	12647
537594	21035	12	2016-12-07	2.95	35.4	12647
537594	22203	4	2016-12-07	3.75	15.0	12647
537594	22202	4	2016-12-07	3.75	15.0	12647
537594	21731	12	2016-12-07	1.65	19.8	12647
537594	22624	2	2016-12-07	8.5	17.0	12647
537594	21789	24	2016-12-07	0.85	20.4	12647
537594	21452	6	2016-12-07	2.95	17.7	12647
537594	21949	12	2016-12-07	1.25	15.0	12647
537594	POST	5	2016-12-07	18.0	90.0	12647
537595	21287	3	2016-12-07	1.25	3.75	13569
537595	21586	2	2016-12-07	2.55	5.1	13569
537595	82483	2	2016-12-07	5.95	11.9	13569
537595	22227	5	2016-12-07	0.65	3.25	13569
537595	22626	1	2016-12-07	8.5	8.5	13569
537595	72807B	3	2016-12-07	4.25	12.75	13569
537595	51008	1	2016-12-07	3.45	3.45	13569
537595	21479	1	2016-12-07	3.75	3.75	13569
537595	84692	1	2016-12-07	0.42	0.42	13569
537595	84725	1	2016-12-07	4.25	4.25	13569
537595	84029G	1	2016-12-07	3.75	3.75	13569
537595	21481	1	2016-12-07	2.95	2.95	13569
537595	22475	1	2016-12-07	4.95	4.95	13569
537595	20751	3	2016-12-07	2.1	6.3	13569
537595	21428	1	2016-12-07	4.25	4.25	13569
537595	21929	2	2016-12-07	1.95	3.9	13569
537595	18098C	1	2016-12-07	2.95	2.95	13569
537595	22422	2	2016-12-07	0.65	1.3	13569
537595	21216	1	2016-12-07	4.95	4.95	13569
537595	22666	1	2016-12-07	2.95	2.95	13569
537595	22197	5	2016-12-07	0.85	4.25	13569
537595	22626	1	2016-12-07	8.5	8.5	13569
537595	37479B	2	2016-12-07	2.55	5.1	13569
537595	37479P	2	2016-12-07	2.55	5.1	13569
\N	22968	-2	2016-12-07	9.95	-19.9	17954
\N	D	-1	2016-12-07	281.0	-281.0	15498
537598	22904	6	2016-12-07	2.95	17.7	14135
537598	18097C	6	2016-12-07	2.55	15.3	14135
537598	22725	4	2016-12-07	3.75	15.0	14135
537598	22730	4	2016-12-07	3.75	15.0	14135
537598	22727	4	2016-12-07	3.75	15.0	14135
537598	22632	12	2016-12-07	2.1	25.2	14135
537598	84029E	4	2016-12-07	3.75	15.0	14135
537598	22837	4	2016-12-07	4.65	18.6	14135
537598	22835	8	2016-12-07	4.65	37.2	14135
537598	22114	8	2016-12-07	3.95	31.6	14135
537598	22112	6	2016-12-07	4.95	29.7	14135
537598	22111	6	2016-12-07	4.95	29.7	14135
537598	22468	4	2016-12-07	6.75	27.0	14135
537598	22179	4	2016-12-07	6.75	27.0	14135
537599	22618	2	2016-12-07	9.95	19.9	17954
\N	AMAZONFEE	-1	2016-12-07	1.0	-1.0	\N
537601	22988	1	2016-12-07	1.25	1.25	17287
537601	84879	7	2016-12-07	1.69	11.83	17287
537601	21143	6	2016-12-07	1.95	11.7	17287
537601	22294	6	2016-12-07	1.25	7.5	17287
537601	21586	3	2016-12-07	2.55	7.65	17287
537601	48138	2	2016-12-07	7.95	15.9	17287
537601	48187	1	2016-12-07	7.95	7.95	17287
537601	84947	18	2016-12-07	1.25	22.5	17287
537601	84946	18	2016-12-07	1.25	22.5	17287
\N	85099B	-1	2016-12-07	1.65	-1.65	17511
\N	21622	-1	2016-12-07	4.95	-4.95	17511
\N	22065	-1	2016-12-07	1.25	-1.25	17511
\N	22061	-1	2016-12-07	8.5	-8.5	17511
\N	22654	-1	2016-12-07	4.95	-4.95	17511
\N	85123A	-1	2016-12-07	2.55	-2.55	17511
\N	22665	-1	2016-12-07	2.95	-2.95	17511
\N	22197	-1	2016-12-07	0.72	-0.72	17511
\N	22659	-4	2016-12-07	1.65	-6.6	17511
\N	22169	-1	2016-12-07	7.65	-7.65	17511
\N	21843	-1	2016-12-07	9.95	-9.95	17511
\N	22423	-2	2016-12-07	10.95	-21.9	17511
\N	84050	-1	2016-12-07	1.25	-1.25	17511
\N	22198	-1	2016-12-07	1.45	-1.45	17511
537603	21485	3	2016-12-07	4.95	14.85	14673
537603	22835	4	2016-12-07	4.65	18.6	14673
537603	21143	12	2016-12-07	1.95	23.4	14673
537603	22158	8	2016-12-07	2.95	23.6	14673
537603	22633	36	2016-12-07	2.1	75.6	14673
537603	22419	12	2016-12-07	0.42	5.04	14673
537603	21212	24	2016-12-07	0.55	13.2	14673
537603	22178	24	2016-12-07	1.25	30.0	14673
537603	85062	24	2016-12-07	1.65	39.6	14673
537603	21651	12	2016-12-07	1.65	19.8	14673
537603	84970L	12	2016-12-07	0.95	11.4	14673
537603	84978	12	2016-12-07	1.25	15.0	14673
537603	21733	12	2016-12-07	2.95	35.4	14673
537603	22470	12	2016-12-07	2.95	35.4	14673
537603	22694	6	2016-12-07	2.1	12.6	14673
537604	84991	24	2016-12-07	0.55	13.2	13488
537604	21845	12	2016-12-07	2.95	35.4	13488
537604	21534	3	2016-12-07	4.95	14.85	13488
537604	21527	2	2016-12-07	7.95	15.9	13488
537604	21528	2	2016-12-07	6.95	13.9	13488
537604	21843	24	2016-12-07	9.95	238.8	13488
537604	22429	4	2016-12-07	4.25	17.0	13488
537604	22551	12	2016-12-07	1.65	19.8	13488
537604	22557	12	2016-12-07	1.65	19.8	13488
537604	22555	12	2016-12-07	1.65	19.8	13488
537604	22304	12	2016-12-07	2.55	30.6	13488
537604	22305	12	2016-12-07	2.55	30.6	13488
537604	20749	2	2016-12-07	7.95	15.9	13488
537604	22525	10	2016-12-07	1.25	12.5	13488
537604	22524	10	2016-12-07	1.25	12.5	13488
537604	22515	6	2016-12-07	2.1	12.6	13488
537604	22514	6	2016-12-07	2.1	12.6	13488
537604	22518	6	2016-12-07	2.1	12.6	13488
537604	82552	12	2016-12-07	1.45	17.4	13488
537604	20750	12	2016-12-07	6.35	76.2	13488
537604	21212	24	2016-12-07	0.55	13.2	13488
537604	21210	12	2016-12-07	1.45	17.4	13488
537604	22567	48	2016-12-07	1.06	50.88	13488
537604	22558	48	2016-12-07	1.25	60.0	13488
537604	21155	6	2016-12-07	2.1	12.6	13488
537604	22061	6	2016-12-07	9.95	59.7	13488
537604	37446	8	2016-12-07	1.45	11.6	13488
537604	37449	6	2016-12-07	9.95	59.7	13488
537604	22519	6	2016-12-07	2.1	12.6	13488
537604	21754	6	2016-12-07	5.95	35.7	13488
537604	20969	4	2016-12-07	3.75	15.0	13488
537604	20967	4	2016-12-07	3.75	15.0	13488
537604	22570	4	2016-12-07	3.75	15.0	13488
537604	22568	4	2016-12-07	3.75	15.0	13488
537604	22569	4	2016-12-07	3.75	15.0	13488
537604	20971	12	2016-12-07	1.25	15.0	13488
537604	84880	12	2016-12-07	4.95	59.4	13488
537604	82484	3	2016-12-07	6.45	19.35	13488
537604	22173	8	2016-12-07	2.95	23.6	13488
537604	84879	8	2016-12-07	1.69	13.52	13488
537604	21136	8	2016-12-07	1.69	13.52	13488
537604	22185	12	2016-12-07	1.65	19.8	13488
537604	22488	12	2016-12-07	1.65	19.8	13488
537604	71477	24	2016-12-07	2.75	66.0	13488
537604	85123A	32	2016-12-07	2.55	81.6	13488
537605	21466	7	2016-12-07	3.75	26.25	16221
537605	21470	4	2016-12-07	3.75	15.0	16221
537605	22423	4	2016-12-07	12.75	51.0	16221
537605	22645	4	2016-12-07	1.45	5.8	16221
537605	22646	4	2016-12-07	1.45	5.8	16221
537605	21231	4	2016-12-07	1.25	5.0	16221
537605	84692	2	2016-12-07	0.42	0.84	16221
537605	21034	2	2016-12-07	0.95	1.9	16221
537605	21232	4	2016-12-07	1.25	5.0	16221
537605	85123A	5	2016-12-07	2.95	14.75	16221
537605	22804	4	2016-12-07	2.95	11.8	16221
537605	21733	8	2016-12-07	2.95	23.6	16221
537606	85038	6	2016-12-07	2.1	12.6	15002
537606	85123A	19	2016-12-07	2.95	56.05	15002
537606	22804	6	2016-12-07	2.95	17.7	15002
537606	22589	6	2016-12-07	2.55	15.3	15002
537606	22694	10	2016-12-07	2.1	21.0	15002
537606	22469	9	2016-12-07	1.65	14.85	15002
537606	21811	48	2016-12-07	1.25	60.0	15002
537606	22589	24	2016-12-07	2.55	61.2	15002
537606	21818	36	2016-12-07	0.85	30.6	15002
537606	21407	2	2016-12-07	4.25	8.5	15002
537606	22508	2	2016-12-07	3.75	7.5	15002
537606	21411	4	2016-12-07	4.25	17.0	15002
537606	22470	3	2016-12-07	2.95	8.85	15002
537606	84029E	6	2016-12-07	3.75	22.5	15002
537606	22077	8	2016-12-07	1.65	13.2	15002
537606	22086	6	2016-12-07	2.95	17.7	15002
537606	84378	6	2016-12-07	1.25	7.5	15002
537606	22966	12	2016-12-07	1.25	15.0	15002
537606	22065	4	2016-12-07	1.45	5.8	15002
537606	22810	6	2016-12-07	2.95	17.7	15002
537606	22158	8	2016-12-07	2.95	23.6	15002
537606	22637	4	2016-12-07	2.55	10.2	15002
537606	22809	6	2016-12-07	2.95	17.7	15002
537606	21812	12	2016-12-07	4.95	59.4	15002
537606	72741	9	2016-12-07	1.45	13.05	15002
537606	21452	4	2016-12-07	2.95	11.8	15002
537606	21755	3	2016-12-07	5.95	17.85	15002
537606	22119	2	2016-12-07	6.95	13.9	15002
537606	22121	2	2016-12-07	5.95	11.9	15002
537606	22118	2	2016-12-07	4.95	9.9	15002
537606	22186	4	2016-12-07	2.95	11.8	15002
537607	22909	4	2016-12-07	0.85	3.4	15965
537607	85123A	6	2016-12-07	2.95	17.7	15965
537607	22633	3	2016-12-07	2.1	6.3	15965
537607	21481	6	2016-12-07	2.95	17.7	15965
537607	22900	4	2016-12-07	2.95	11.8	15965
537607	21484	2	2016-12-07	3.45	6.9	15965
537607	22902	4	2016-12-07	2.1	8.4	15965
537607	21479	6	2016-12-07	3.75	22.5	15965
537607	21621	2	2016-12-07	8.5	17.0	15965
537607	22659	2	2016-12-07	1.95	3.9	15965
537607	22713	12	2016-12-07	0.42	5.04	15965
537607	22738	3	2016-12-07	1.65	4.95	15965
537607	22952	6	2016-12-07	0.55	3.3	15965
537607	85099F	5	2016-12-07	1.95	9.75	15965
537607	85099B	4	2016-12-07	1.95	7.8	15965
537607	22386	5	2016-12-07	1.95	9.75	15965
537608	84949	12	2016-12-07	1.65	19.8	15024
537608	84879	16	2016-12-07	1.69	27.04	15024
537608	22575	8	2016-12-07	1.95	15.6	15024
537608	35958	6	2016-12-07	0.85	5.1	15024
537608	22572	2	2016-12-07	0.85	1.7	15024
537608	22571	5	2016-12-07	0.85	4.25	15024
537608	22457	2	2016-12-07	2.95	5.9	15024
537608	22185	3	2016-12-07	1.65	4.95	15024
537608	22458	2	2016-12-07	2.55	5.1	15024
537608	22459	2	2016-12-07	2.55	5.1	15024
537608	22578	8	2016-12-07	0.85	6.8	15024
537608	22577	8	2016-12-07	0.85	6.8	15024
537608	85114C	4	2016-12-07	1.65	6.6	15024
537608	85114B	5	2016-12-07	1.65	8.25	15024
537608	22554	1	2016-12-07	1.65	1.65	15024
537608	22423	1	2016-12-07	12.75	12.75	15024
537608	22816	24	2016-12-07	0.42	10.08	15024
537608	22910	10	2016-12-07	2.95	29.5	15024
537608	20973	5	2016-12-07	0.65	3.25	15024
537608	20975	5	2016-12-07	0.65	3.25	15024
537608	22508	2	2016-12-07	3.75	7.5	15024
537608	22696	1	2016-12-07	1.95	1.95	15024
537608	22695	2	2016-12-07	1.45	2.9	15024
537608	22470	2	2016-12-07	2.95	5.9	15024
537608	21592	4	2016-12-07	1.25	5.0	15024
537608	21591	8	2016-12-07	1.25	10.0	15024
537608	22078	5	2016-12-07	2.1	10.5	15024
537608	22082	5	2016-12-07	1.65	8.25	15024
537608	48138	2	2016-12-07	7.95	15.9	15024
537608	48187	1	2016-12-07	7.95	7.95	15024
537608	20685	1	2016-12-07	7.95	7.95	15024
537608	48185	1	2016-12-07	7.95	7.95	15024
537608	21868	3	2016-12-07	1.25	3.75	15024
537608	22443	1	2016-12-07	7.95	7.95	15024
537608	35961	12	2016-12-07	0.85	10.2	15024
537608	22086	15	2016-12-07	2.95	44.25	15024
537608	22083	6	2016-12-07	2.95	17.7	15024
537608	22441	2	2016-12-07	2.1	4.2	15024
537608	22178	12	2016-12-07	1.25	15.0	15024
537608	22555	3	2016-12-07	1.65	4.95	15024
537608	22554	2	2016-12-07	1.65	3.3	15024
537608	22551	3	2016-12-07	1.65	4.95	15024
537608	84997D	3	2016-12-07	3.75	11.25	15024
537608	84997B	3	2016-12-07	3.75	11.25	15024
537608	84997A	3	2016-12-07	3.75	11.25	15024
537608	84997C	3	2016-12-07	3.75	11.25	15024
537608	22442	1	2016-12-07	7.95	7.95	15024
537609	22726	8	2016-12-07	3.75	30.0	17675
537609	22730	8	2016-12-07	3.75	30.0	17675
537609	22865	36	2016-12-07	2.1	75.6	17675
537609	22867	36	2016-12-07	2.1	75.6	17675
537609	22633	12	2016-12-07	2.1	25.2	17675
537609	22189	8	2016-12-07	3.95	31.6	17675
537609	71477	24	2016-12-07	2.75	66.0	17675
537609	22187	8	2016-12-07	4.25	34.0	17675
537609	85152	48	2016-12-07	1.69	81.12	17675
537609	84946	24	2016-12-07	1.25	30.0	17675
537609	21754	12	2016-12-07	5.95	71.4	17675
537609	82484	12	2016-12-07	5.55	66.6	17675
\N	M	-1	2016-12-07	631.31	-631.31	\N
\N	22865	-36	2016-12-07	2.1	-75.6	17675
537612	21733	6	2016-12-07	2.95	17.7	13769
537612	85123A	6	2016-12-07	2.95	17.7	13769
537612	71477	48	2016-12-07	2.75	132.0	13769
537612	22470	6	2016-12-07	2.95	17.7	13769
537612	22469	12	2016-12-07	1.65	19.8	13769
537612	84945	12	2016-12-07	0.85	10.2	13769
537612	85150	6	2016-12-07	2.55	15.3	13769
537612	22158	16	2016-12-07	2.95	47.2	13769
537612	22113	4	2016-12-07	3.75	15.0	13769
537612	22112	6	2016-12-07	4.95	29.7	13769
\N	M	-1	2016-12-07	313.78	-313.78	\N
537614	22729	2	2016-12-07	3.75	7.5	16904
537614	22726	3	2016-12-07	3.75	11.25	16904
537614	22725	2	2016-12-07	3.75	7.5	16904
537614	22728	2	2016-12-07	3.75	7.5	16904
537614	22730	2	2016-12-07	3.75	7.5	16904
537614	22727	3	2016-12-07	3.75	11.25	16904
537614	22865	10	2016-12-07	2.1	21.0	16904
537614	22834	14	2016-12-07	2.1	29.4	16904
537614	22633	34	2016-12-07	2.1	71.4	16904
537614	22632	7	2016-12-07	2.1	14.7	16904
537614	22866	8	2016-12-07	2.1	16.8	16904
537614	22867	18	2016-12-07	2.1	37.8	16904
537614	22948	7	2016-12-07	0.85	5.95	16904
537614	22910	3	2016-12-07	2.95	8.85	16904
537614	22086	3	2016-12-07	2.95	8.85	16904
537614	22467	2	2016-12-07	2.55	5.1	16904
537614	22940	2	2016-12-07	4.25	8.5	16904
537614	84406B	1	2016-12-07	3.25	3.25	16904
537614	20679	2	2016-12-07	5.95	11.9	16904
537614	22475	1	2016-12-07	4.95	4.95	16904
537614	22243	2	2016-12-07	1.65	3.3	16904
537614	21931	1	2016-12-07	1.95	1.95	16904
537614	20713	1	2016-12-07	1.95	1.95	16904
537614	21033	1	2016-12-07	2.95	2.95	16904
537614	21928	1	2016-12-07	1.95	1.95	16904
537614	22411	1	2016-12-07	1.95	1.95	16904
537614	21930	1	2016-12-07	1.95	1.95	16904
537614	22385	1	2016-12-07	1.95	1.95	16904
537614	85099C	1	2016-12-07	1.95	1.95	16904
537614	85099B	1	2016-12-07	1.95	1.95	16904
537615	48194	5	2016-12-07	7.95	39.75	15898
537615	48138	4	2016-12-07	7.95	31.8	15898
537615	21524	2	2016-12-07	7.95	15.9	15898
537615	48185	5	2016-12-07	7.95	39.75	15898
537615	22900	4	2016-12-07	2.95	11.8	15898
537616	85048	2	2016-12-07	7.95	15.9	16904
537617	20972	12	2016-12-07	1.25	15.0	16086
537617	20967	4	2016-12-07	3.75	15.0	16086
537617	20969	4	2016-12-07	3.75	15.0	16086
537617	21833	24	2016-12-07	1.69	40.56	16086
537617	85099B	10	2016-12-07	1.95	19.5	16086
537617	21621	2	2016-12-07	8.5	17.0	16086
537617	22101	12	2016-12-07	2.1	25.2	16086
537617	84029G	8	2016-12-07	3.75	30.0	16086
537618	84347	120	2016-12-07	1.88	225.6	15061
537618	71459	192	2016-12-07	0.72	138.24	15061
537618	48187	20	2016-12-07	6.75	135.0	15061
537618	22629	64	2016-12-07	1.65	105.6	15061
537618	22585	24	2016-12-07	1.25	30.0	15061
537618	22545	24	2016-12-07	0.36	8.64	15061
537618	22544	24	2016-12-07	0.36	8.64	15061
537618	22536	24	2016-12-07	0.36	8.64	15061
537618	22529	24	2016-12-07	0.36	8.64	15061
537618	22467	36	2016-12-07	2.1	75.6	15061
537618	22453	12	2016-12-07	2.55	30.6	15061
537618	22423	80	2016-12-07	10.95	876.0	15061
537618	22075	144	2016-12-07	1.45	208.8	15061
537618	21212	48	2016-12-07	0.42	20.16	15061
537618	20685	20	2016-12-07	6.75	135.0	15061
537618	17038	100	2016-12-07	0.07	7.0	15061
537619	85123A	32	2016-12-07	2.55	81.6	13786
537619	84970S	24	2016-12-07	0.85	20.4	13786
537619	21915	24	2016-12-07	1.25	30.0	13786
537619	46000S	12	2016-12-07	1.45	17.4	13786
537619	21622	8	2016-12-07	4.95	39.6	13786
537619	21914	24	2016-12-07	1.25	30.0	13786
537619	84970L	12	2016-12-07	0.95	11.4	13786
537620	21012	6	2016-12-07	2.1	12.6	13880
537620	22792	12	2016-12-07	0.85	10.2	13880
537620	84912B	4	2016-12-07	3.75	15.0	13880
537620	84029E	8	2016-12-07	3.75	30.0	13880
537620	84946	12	2016-12-07	1.25	15.0	13880
537620	22791	12	2016-12-07	1.25	15.0	13880
537621	22385	3	2016-12-07	1.95	5.85	\N
537621	85099F	2	2016-12-07	1.95	3.9	\N
537621	22663	3	2016-12-07	1.95	5.85	\N
537621	20713	2	2016-12-07	1.95	3.9	\N
537622	22962	12	2016-12-07	0.85	10.2	13173
537622	22961	1	2016-12-07	1.45	1.45	13173
537622	85049A	1	2016-12-07	1.25	1.25	13173
537622	84375	1	2016-12-07	2.1	2.1	13173
537622	79144B	2	2016-12-07	0.42	0.84	13173
537622	22434	1	2016-12-07	1.95	1.95	13173
537622	84388	1	2016-12-07	1.65	1.65	13173
537622	22440	1	2016-12-07	0.42	0.42	13173
537622	84029E	4	2016-12-07	3.75	15.0	13173
537622	22616	12	2016-12-07	0.29	3.48	13173
537622	22111	1	2016-12-07	4.95	4.95	13173
537622	21064	1	2016-12-07	5.95	5.95	13173
537622	22381	1	2016-12-07	2.1	2.1	13173
537622	84945	12	2016-12-07	0.85	10.2	13173
537622	22481	24	2016-12-07	1.25	30.0	13173
537622	17084J	25	2016-12-07	0.21	5.25	13173
537622	85174	2	2016-12-07	4.95	9.9	13173
537622	22867	1	2016-12-07	2.1	2.1	13173
537622	70007	1	2016-12-07	1.65	1.65	13173
537622	21533	4	2016-12-07	4.95	19.8	13173
537622	85014B	2	2016-12-07	5.95	11.9	13173
537622	15056N	2	2016-12-07	5.95	11.9	13173
537622	15056BL	2	2016-12-07	5.95	11.9	13173
537623	22659	2	2016-12-07	1.95	3.9	15858
537623	22439	2	2016-12-07	0.65	1.3	15858
537623	22900	2	2016-12-07	2.95	5.9	15858
537623	22911	1	2016-12-07	2.95	2.95	15858
537623	22745	1	2016-12-07	2.1	2.1	15858
537623	22746	1	2016-12-07	2.1	2.1	15858
537623	22748	1	2016-12-07	2.1	2.1	15858
537623	22940	1	2016-12-07	4.25	4.25	15858
537623	22560	3	2016-12-07	1.25	3.75	15858
537623	22438	3	2016-12-07	1.95	5.85	15858
537623	22845	1	2016-12-07	6.35	6.35	15858
537623	84968C	1	2016-12-07	12.75	12.75	15858
537623	84968A	1	2016-12-07	12.75	12.75	15858
537623	84968F	1	2016-12-07	12.75	12.75	15858
537623	84968D	1	2016-12-07	12.75	12.75	15858
537623	84969	4	2016-12-07	4.25	17.0	15858
537623	22809	2	2016-12-07	2.95	5.9	15858
537623	22942	3	2016-12-07	8.5	25.5	15858
537623	22941	3	2016-12-07	8.5	25.5	15858
537623	22943	2	2016-12-07	4.95	9.9	15858
537623	22739	5	2016-12-07	1.65	8.25	15858
537623	22738	5	2016-12-07	1.65	8.25	15858
537623	22735	5	2016-12-07	1.65	8.25	15858
537623	21179	6	2016-12-07	1.25	7.5	15858
537623	22613	3	2016-12-07	0.85	2.55	15858
537623	22385	1	2016-12-07	1.95	1.95	15858
537623	22908	2	2016-12-07	0.85	1.7	15858
537623	22909	4	2016-12-07	0.85	3.4	15858
537623	22907	2	2016-12-07	0.85	1.7	15858
537623	22816	24	2016-12-07	0.42	10.08	15858
537623	21172	6	2016-12-07	1.45	8.7	15858
537623	22144	1	2016-12-07	2.1	2.1	15858
537623	22082	5	2016-12-07	1.65	8.25	15858
537623	21744	1	2016-12-07	2.95	2.95	15858
537623	22130	6	2016-12-07	0.85	5.1	15858
537623	84947	12	2016-12-07	1.25	15.0	15858
537623	22800	7	2016-12-07	3.75	26.25	15858
537623	21314	8	2016-12-07	2.1	16.8	15858
537623	22798	4	2016-12-07	2.95	11.8	15858
537623	22791	12	2016-12-07	1.25	15.0	15858
537623	22945	30	2016-12-07	0.85	25.5	15858
537623	22732	5	2016-12-07	1.25	6.25	15858
537623	22731	5	2016-12-07	1.25	6.25	15858
537623	22733	4	2016-12-07	1.25	5.0	15858
537624	22737	5	2016-12-07	1.65	8.25	12748
537624	22415	1	2016-12-07	7.95	7.95	12748
537624	72799E	12	2016-12-07	2.95	35.4	12748
537624	21830	24	2016-12-07	0.42	10.08	12748
537624	72800E	12	2016-12-07	2.1	25.2	12748
537624	21830	24	2016-12-07	0.42	10.08	12748
537624	21828	1	2016-12-07	1.25	1.25	12748
537624	21826	2	2016-12-07	1.25	2.5	12748
537624	21827	4	2016-12-07	1.25	5.0	12748
537624	21826	3	2016-12-07	1.25	3.75	12748
537624	85099F	1	2016-12-07	1.95	1.95	12748
537624	22211	1	2016-12-07	1.65	1.65	12748
537624	84991	1	2016-12-07	0.55	0.55	12748
537624	22101	2	2016-12-07	2.1	4.2	12748
537624	84992	1	2016-12-07	0.55	0.55	12748
537624	22951	1	2016-12-07	0.55	0.55	12748
537624	22752	1	2016-12-07	8.5	8.5	12748
537624	22903	1	2016-12-07	2.95	2.95	12748
537624	20748	1	2016-12-07	12.75	12.75	12748
537624	22026	12	2016-12-07	0.42	5.04	12748
537624	21380	1	2016-12-07	2.95	2.95	12748
537624	22553	1	2016-12-07	1.65	1.65	12748
537624	22068	1	2016-12-07	1.65	1.65	12748
537624	21709	1	2016-12-07	4.95	4.95	12748
537624	22535	2	2016-12-07	0.42	0.84	12748
537624	22554	1	2016-12-07	1.65	1.65	12748
537624	22606	1	2016-12-07	15.95	15.95	12748
537624	20982	1	2016-12-07	0.85	0.85	12748
537624	21817	3	2016-12-07	0.85	2.55	12748
